agent_A,agent_B,winner,reward_A,reward_B
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.1,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.0,2.01
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.1,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.1,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.0,2.01
GenerousTitForTat_generous_p_0.1,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.1,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.1,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.1,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.1,Detective,GenerousTitForTat_generous_p_0.1,2.0,1.97
GenerousTitForTat_generous_p_0.1,Detective,GenerousTitForTat_generous_p_0.1,2.0,1.97
GenerousTitForTat_generous_p_0.1,Detective,GenerousTitForTat_generous_p_0.1,2.0,1.97
GenerousTitForTat_generous_p_0.1,Detective,GenerousTitForTat_generous_p_0.1,1.99,1.97
GenerousTitForTat_generous_p_0.1,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.1,0.15
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.32,0.48
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.16,0.24
GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.3,0.45
GenerousTitForTat_generous_p_0.1,UniformRandom,GenerousTitForTat_generous_p_0.1,1.33,0.68
GenerousTitForTat_generous_p_0.1,UniformRandom,GenerousTitForTat_generous_p_0.1,1.52,0.86
GenerousTitForTat_generous_p_0.1,UniformRandom,GenerousTitForTat_generous_p_0.1,1.33,0.65
GenerousTitForTat_generous_p_0.1,UniformRandom,GenerousTitForTat_generous_p_0.1,1.58,0.88
GenerousTitForTat_generous_p_0.1,Focal5,Focal5,2.42,2.5
GenerousTitForTat_generous_p_0.1,Focal5,Focal5,2.45,2.5
GenerousTitForTat_generous_p_0.1,Focal5,Focal5,2.48,2.5
GenerousTitForTat_generous_p_0.1,Focal5,Focal5,2.46,2.5
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,ContriteTitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.98,1.98
Permisive_TFT_patience_10,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.98,1.98
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.98,1.98
Permisive_TFT_patience_10,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.98,1.98
Permisive_TFT_patience_10,AdaptivePavlov_random,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,AdaptivePavlov_random,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.98,1.98
Permisive_TFT_patience_10,ContriteTitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.5,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_3,Permisive_TFT_patience_3,1.98,1.98
Permisive_TFT_patience_10,ContriteTitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.98,1.98
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.5,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.5,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.75,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_10,Permisive_TFT_patience_10,1.98,1.98
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.98,1.98
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.75,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Permisive_TFT_patience_5,Permisive_TFT_patience_5,1.98,1.98
Permisive_TFT_patience_10,AdaptivePavlov_random,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.75,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,ContriteTitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,AdaptivePavlov_random,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.5,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.75,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,GenerousTitForTat_generous_p_0.1,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Detective,Permisive_TFT_patience_10,1.99,1.97
Permisive_TFT_patience_10,Detective,Permisive_TFT_patience_10,1.99,1.97
Permisive_TFT_patience_10,Detective,Permisive_TFT_patience_10,1.99,1.97
Permisive_TFT_patience_10,Detective,Permisive_TFT_patience_10,1.99,1.97
Permisive_TFT_patience_10,TitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,TitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,TitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,TitForTat,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Deterministic_simpletron_optimist_TfT,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Deterministic_simpletron_optimist_TfT,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Deterministic_simpletron_optimist_TfT,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Deterministic_simpletron_optimist_TfT,Permisive_TFT_patience_10,2.01,2.0
Permisive_TFT_patience_10,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.18,0.27
Permisive_TFT_patience_10,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Permisive_TFT_patience_10,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Permisive_TFT_patience_10,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.0,0.0
Permisive_TFT_patience_10,UniformRandom,Permisive_TFT_patience_10,1.4,1.1
Permisive_TFT_patience_10,UniformRandom,Permisive_TFT_patience_10,1.37,0.98
Permisive_TFT_patience_10,UniformRandom,Permisive_TFT_patience_10,1.41,1.15
Permisive_TFT_patience_10,UniformRandom,Permisive_TFT_patience_10,1.35,1.01
Permisive_TFT_patience_10,Focal5,Focal5,1.98,2.47
Permisive_TFT_patience_10,Focal5,Focal5,1.98,2.47
Permisive_TFT_patience_10,Focal5,Focal5,1.98,2.47
Permisive_TFT_patience_10,Focal5,Focal5,1.98,2.47
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.0,2.01
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.0,2.01
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.0,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.56,0.84
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.58,0.87
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.38,0.57
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.44,0.66
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.44,0.98
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.16,0.75
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.16,0.79
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.32,0.89
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.35,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.4,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.38,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.39,2.5
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.0,2.01
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.0,2.01
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.0,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,ContriteTitForTat,ContriteTitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,1.99,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,Detective,GenerousTitForTat_generous_p_0.25,2.0,1.97
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,TitForTat,TitForTat,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.54,0.81
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.58,0.87
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.6,0.9
GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_pesimist_notTfT,0.54,0.81
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.49,0.92
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.39,0.88
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.55,0.9
GenerousTitForTat_generous_p_0.25,UniformRandom,GenerousTitForTat_generous_p_0.25,1.29,0.72
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.38,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.34,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.37,2.5
GenerousTitForTat_generous_p_0.25,Focal5,Focal5,2.42,2.5
ContriteTitForTat,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
ContriteTitForTat,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
ContriteTitForTat,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
ContriteTitForTat,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
ContriteTitForTat,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
ContriteTitForTat,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
ContriteTitForTat,ContriteTitForTat,ContriteTitForTat,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_3,Permisive_TFT_patience_3,2.01,2.01
ContriteTitForTat,ContriteTitForTat,ContriteTitForTat,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
ContriteTitForTat,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.25,GenerousTitForTat_generous_p_0.25,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_10,Permisive_TFT_patience_10,2.01,2.01
ContriteTitForTat,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
ContriteTitForTat,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
ContriteTitForTat,Permisive_TFT_patience_5,Permisive_TFT_patience_5,2.01,2.01
ContriteTitForTat,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
ContriteTitForTat,ContriteTitForTat,ContriteTitForTat,2.0,2.0
ContriteTitForTat,AdaptivePavlov_random,AdaptivePavlov_random,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.5,GenerousTitForTat_generous_p_0.5,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.75,GenerousTitForTat_generous_p_0.75,2.0,2.0
ContriteTitForTat,GenerousTitForTat_generous_p_0.1,GenerousTitForTat_generous_p_0.1,2.0,2.0
ContriteTitForTat,Detective,ContriteTitForTat,1.99,1.97
ContriteTitForTat,Detective,ContriteTitForTat,1.99,1.97
ContriteTitForTat,Detective,ContriteTitForTat,1.99,1.97
ContriteTitForTat,Detective,ContriteTitForTat,1.99,1.97
ContriteTitForTat,TitForTat,TitForTat,2.0,2.0
ContriteTitForTat,TitForTat,TitForTat,2.0,2.0
ContriteTitForTat,TitForTat,TitForTat,2.0,2.0
ContriteTitForTat,TitForTat,TitForTat,2.0,2.0
ContriteTitForTat,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
ContriteTitForTat,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
ContriteTitForTat,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_TfT,2.0,2.0
